_id,Distributor,gross_box_office,max_theater,open_theater,open_week,opening,title,year,Domestic
6613471651d3d9f7366206ed,null,"$7,356,202 ",-,-,27-Aug,-,The Terminal,2004,KR
6613471651d3d9f7366206ee,null,"$7,104,096 ",-,-,12-Nov,-,The Butterfly Effect,2004,KR
6613471651d3d9f7366206ef,"[ ""Buena Vista International"" ]","$6,784,943 ",129,-,15-Dec,-,The Incredibles,2004,KR
6613471651d3d9f7366206f0,null,"$6,744,984 ",10,-,20-Aug,-,R-Point,2004,KR
6613471651d3d9f7366206f1,null,"$6,350,454 ",168,-,29-Oct,-,Twice Upon a Yesterday,2004,KR
6613471651d3d9f7366206f2,"[ ""Showbox Entertainment"" ]","$5,624,716 ",108,-,17-Dec,-,Blade: Trinity,2004,KR
6613471651d3d9f7366206f3,null,"$4,371,212 ",-,-,15-Oct,-,Collateral,2004,KR
6613471651d3d9f7366206f4,"[ ""Warner Bros."" ]","$4,238,503 ",144,-,26-Nov,-,The Notebook,2004,KR
6613471651d3d9f7366206f5,null,"$3,632,899 ",142,-,26-Nov,-,The Notebook,2004,KR
6613471651d3d9f7366206f6,"[ ""Warner Bros."" ]","$3,164,304 ",113,-,24-Dec,-,The Polar Express,2004,KR
6613471651d3d9f7366206f7,null,"$3,152,215 ",-,-,20-Aug,-,The Bourne Supremacy,2004,KR
6613471651d3d9f7366206f8,null,"$2,518,929 ",-,-,24-Sep,-,Man on Fire,2004,KR
6613471651d3d9f7366206f9,null,"$2,446,927 ",-,-,5-Nov,-,Resident Evil: Apocalypse,2004,KR
6613471651d3d9f7366206fa,null,"$1,900,000 ",-,-,22-Jul,-,Fahrenheit 9/11,2004,KR
6613471651d3d9f7366206fb,"[ ""Showbox Entertainment"" ]","$1,885,655 ",162,162,31-Dec,"$927,831 ",Shin Suk-ki blues,2004,KR
6613471651d3d9f7366206fc,null,"$1,678,892 ",139,-,15-Apr,-,50 First Dates,2004,KR
6613471651d3d9f7366206fd,null,"$1,646,637 ",-,-,19-Aug,-,Garfield: The Movie,2004,KR
6613471651d3d9f7366206fe,null,"$1,571,441 ",-,-,3-Sep,-,Alien vs. Predator,2004,KR
6613471651d3d9f7366206ff,null,"$1,550,669 ",-,-,3-Dec,-,The Forgotten,2004,KR
6613471651d3d9f736620700,null,"$1,538,881 ",-,-,14-May,-,Dawn of the Dead,2004,KR
6613471651d3d9f736620701,null,"$1,400,000 ",-,-,30-Jul,-,The Chronicles of Riddick,2004,KR
6613471651d3d9f736620702,null,"$1,378,446 ",-,-,5-Mar,-,Big Fish,2004,KR
6613471651d3d9f736620703,"[ ""Warner Bros."" ]","$1,237,499 ",24,-,9-Jul,-,One Missed Call,2004,KR
6613471651d3d9f736620704,null,"$1,132,197 ",-,-,1-Oct,-,The Stepford Wives,2004,KR
6613471651d3d9f736620705,null,"$1,129,479 ",3,-,20-Aug,-,Hellboy,2004,KR
6613471651d3d9f736620706,null,"$1,020,420 ",-,-,26-Nov,-,Taxi,2004,KR
6613471651d3d9f736620707,null,"$864,931 ",-,-,8-Oct,-,The Princess Diaries 2: Royal Engagement,2004,KR
6613471651d3d9f736620708,null,"$797,788 ",-,-,23-Oct,-,Before Sunset,2004,KR
6613471651d3d9f736620709,null,"$678,889 ",-,-,2-Apr,-,Along Came Polly,2004,KR
6613471651d3d9f73662070a,null,"$645,466 ",-,-,3-Sep,-,Mean Girls,2004,KR
6613471651d3d9f73662070b,null,"$643,835 ",-,-,17-Nov,-,White Chicks,2004,KR
6613471651d3d9f73662070c,null,"$636,211 ",1,-,17-Nov,-,Hana and Alice,2004,KR
6613471651d3d9f73662070d,null,"$608,083 ",-,-,12-Nov,-,Shall We Dance?,2004,KR
6613471651d3d9f73662070e,null,"$569,332 ",-,-,19-Nov,-,Exorcist: The Beginning,2004,KR
6613471651d3d9f73662070f,null,"$462,352 ",78,-,27-Feb,-,School of Rock,2004,KR
6613471651d3d9f736620710,null,"$438,268 ",1,-,21-Oct,-,21 Grams,2004,KR
6613471651d3d9f736620711,null,"$385,039 ",-,-,26-Mar,-,Honey,2004,KR
6613471651d3d9f736620712,null,"$371,999 ",1,-,29-Oct,-,"Josee, the Tiger and the Fish",2004,KR
6613471651d3d9f736620713,null,"$347,829 ",-,-,19-Mar,-,Win a Date with Tad Hamilton!,2004,KR
6613471651d3d9f736620714,null,"$343,449 ",-,-,5-Nov,-,13 Going on 30,2004,KR
6613471651d3d9f736620715,null,"$325,632 ",-,-,12-Nov,-,Laws of Attraction,2004,KR
6613471651d3d9f736620716,null,"$223,636 ",-,-,24-Dec,-,Surviving Christmas,2004,KR
6613471651d3d9f736620717,null,"$207,899 ",1,-,12-Nov,-,The Motorcycle Diaries,2004,KR
6613471651d3d9f736620718,null,"$152,650 ",1,-,30-Jan,-,The Blind Swordsman: Zatoichi,2004,KR
6613471651d3d9f736620719,null,"$138,752 ",1,-,17-Sep,-,Bad Education,2004,KR
6613471651d3d9f73662071a,null,"$118,400 ",-,-,30-Apr,-,Scooby-Doo 2: Monsters Unleashed,2004,KR
6613471651d3d9f73662071b,null,"$81,523 ",1,-,27-Aug,-,Elephant,2004,KR
6613471651d3d9f73662071c,null,"$76,717 ",-,-,13-Feb,-,Beyond Borders,2004,KR
6613471651d3d9f73662071d,null,"$64,375 ",-,-,10-Sep,-,The Punisher,2004,KR
6613471651d3d9f73662071e,null,"$56,822 ",-,-,12-Nov,-,Dodgeball: A True Underdog Story,2004,KR
6613471651d3d9f73662071f,null,"$42,782 ",1,-,9-Apr,-,Love Collage,2004,KR
6613471651d3d9f736620720,null,"$36,233 ",1,-,14-May,-,The Soul of a Man,2004,KR
6613471651d3d9f736620722,null,"$34,488 ",-,-,8-Oct,-,The Girl Next Door,2004,KR
6613471651d3d9f736620721,null,"$28,462,848 ",-,-,17-Dec,-,The Lord of the Rings: The Return of the King,2003,KR
6613471651d3d9f736620723,null,"$14,795 ",1,-,19-Mar,-,Repatriation,2004,KR
6613471651d3d9f736620724,null,"$17,703,856 ",205,-,7-Feb,-,My Tutor Friend,2003,KR
6613471651d3d9f736620725,null,"$14,447 ",-,-,15-Apr,-,Ned Kelly,2004,KR
6613471651d3d9f736620726,null,"$10,738,310 ",47,-,24-Jan,-,Hero,2003,KR
6613471651d3d9f736620727,null,"$11,317 ",1,-,23-Apr,-,Bright Future,2004,KR
6613471651d3d9f736620728,null,"$9,963,084 ",44,-,24-Jan,-,Catch Me If You Can,2003,KR
6613471651d3d9f736620729,null,"$8,560 ",-,-,10-Sep,-,Walking Tall,2004,KR
6613471651d3d9f73662072a,null,"$7,360,012 ",-,-,1-May,-,X2,2003,KR
6613471651d3d9f73662072b,null,"$6,895,678 ",104,-,31-Jan,-,The Classic,2003,KR
6613471651d3d9f73662072c,null,"$6,606,600 ",-,-,11-Jul,-,Sinbad: Legend of the Seven Seas,2003,KR
6613471651d3d9f73662072d,null,"$5,200,000 ",-,-,25-Jul,-,Lara Croft: Tomb Raider - The Cradle of Life,2003,KR
6613471651d3d9f73662072e,null,"$3,409,983 ",40,-,3-Jan,-,Die Another Day,2003,KR
6613471651d3d9f73662072f,null,"$2,931,377 ",-,-,8-May,-,How to Lose a Guy in 10 Days,2003,KR
6613471651d3d9f736620730,null,"$2,775,949 ",-,-,28-Nov,-,Master and Commander: The Far Side of the World,2003,KR
6613471651d3d9f736620731,null,"$2,750,363 ",-,-,2-Oct,-,The Italian Job,2003,KR
6613471651d3d9f736620732,null,"$2,589,458 ",1,-,4-Jul,-,Hulk,2003,KR
6613471651d3d9f736620733,null,"$2,097,923 ",30,-,10-Jan,-,Madeleine,2003,KR
6613471651d3d9f736620734,null,"$1,973,953 ",31,-,10-Jan,-,The Ring,2003,KR
6613471651d3d9f736620735,null,"$1,957,915 ",105,-,5-Dec,-,Love Actually,2003,KR
6613471651d3d9f736620736,null,"$1,882,334 ",22,-,21-Nov,-,Oldboy,2003,KR
6613471651d3d9f736620737,null,"$1,721,961 ",58,-,14-Feb,-,Two Weeks Notice,2003,KR
6613471651d3d9f736620738,null,"$1,552,488 ",-,-,18-Apr,-,The Core,2003,KR
6613471651d3d9f736620739,null,"$1,550,451 ",78,-,14-Feb,-,Shanghai Knights,2003,KR
6613471651d3d9f73662073a,null,"$1,327,594 ",23,-,24-Jan,-,Cube²: Hypercube,2003,KR
6613471651d3d9f73662073b,null,"$1,205,847 ",-,-,5-Sep,-,2 Fast 2 Furious,2003,KR
6613471651d3d9f73662073c,null,"$1,200,000 ",-,-,14-Mar,-,The Recruit,2003,KR
6613471651d3d9f73662073d,null,"$1,082,660 ",-,-,31-Oct,-,Intolerable Cruelty,2003,KR
6613471651d3d9f73662073e,null,"$1,065,173 ",23,-,10-Jan,-,Treasure Planet,2003,KR
6613471651d3d9f73662073f,null,"$997,715 ",40,-,7-Feb,-,Blue,2003,KR
6613471651d3d9f736620740,null,"$973,342 ",-,-,20-Jun,-,Johnny English,2003,KR
6613471651d3d9f736620741,null,"$849,877 ",130,-,21-Feb,-,Infernal Affairs,2003,KR
6613471651d3d9f736620742,null,"$829,454 ",-,-,7-Mar,-,About Schmidt,2003,KR
6613471651d3d9f736620743,null,"$702,297 ",60,-,21-Feb,-,8 Mile,2003,KR
6613471651d3d9f736620744,null,"$690,238 ",22,-,7-Feb,-,I Spy,2003,KR
6613471651d3d9f736620745,null,"$595,947 ",-,-,14-Nov,-,American Wedding,2003,KR
6613471651d3d9f736620746,null,"$592,035 ",-,-,20-Jun,-,Final Destination 2,2003,KR
6613471651d3d9f736620747,null,"$409,213 ",24,-,17-Jan,-,Welcome to Collinwood,2003,KR
6613471651d3d9f736620748,null,"$382,983 ",17,-,17-Jan,-,S1m0ne,2003,KR
6613471651d3d9f736620749,null,"$376,748 ",66,-,21-Feb,-,Dark Water,2003,KR
6613471651d3d9f73662074a,null,"$349,581 ",18,-,31-Jan,-,The Transporter,2003,KR
6613471651d3d9f73662074b,null,"$330,711 ",54,-,21-Feb,-,The Hours,2003,KR
6613471651d3d9f73662074c,null,"$304,010 ",-,-,21-Mar,-,The Life of David Gale,2003,KR
6613471651d3d9f73662074d,null,"$169,147 ",18,-,10-Jan,-,The Truth About Charlie,2003,KR
6613471651d3d9f73662074e,null,"$134,085 ",48,-,21-Feb,-,Tales of the Unusual,2003,KR
6613471651d3d9f73662074f,null,"$132,077 ",-,-,7-Mar,-,The Emperor's Club,2003,KR
6613471651d3d9f736620750,null,"$127,998 ",21,-,14-Feb,-,He Loves Me,2003,KR
6613471651d3d9f736620751,null,"$86,228 ",-,-,25-Apr,-,Old School,2003,KR
6613471651d3d9f736620752,null,"$46,128 ",23,-,25-Apr,-,Memories of Murder,2003,KR
6613471651d3d9f736620753,null,"$24,000 ",-,-,12-Dec,-,The Lord of the Rings: The Two Towers,2003,KR
6613471651d3d9f736620754,null,"$19,407 ",-,-,5-Dec,-,The Lord of the Rings: The Fellowship of the Ring,2003,KR
6613471651d3d9f736620755,null,"$5,377 ",1,-,18-Apr,-,Talk to Her,2003,KR
6613471651d3d9f736620756,null,"$2,133 ",1,-,30-May,-,Millennium Mambo,2003,KR
6613471651d3d9f736620757,null,"$1,981 ",1,-,8-Aug,-,The Cat Returns,2003,KR
6613471651d3d9f736620758,null,$843 ,54,-,24-Jan,-,Double Agent,2003,KR
6613471651d3d9f736620759,null,"$30,090,640 ",80,-,19-Dec,-,The Lord of the Rings: The Two Towers,2002,KR
6613471651d3d9f73662075a,null,"$28,903,789 ",66,-,13-Sep,-,Family Honor,2002,KR
6613471651d3d9f73662075b,null,"$25,361,777 ",87,-,13-Dec,-,Harry Potter and the Chamber of Secrets,2002,KR
6613471651d3d9f73662075c,null,"$23,856,048 ",42,-,13-Dec,-,Sex Is Zero,2002,KR
6613471651d3d9f73662075d,null,"$23,448,463 ",46,32,5-Apr,"$1,876,506 ",The Way Home,2002,KR
6613471651d3d9f73662075e,null,"$20,617,686 ",5,-,1-Jan,-,The Lord of the Rings: The Fellowship of the Ring,2002,KR
6613471651d3d9f73662075f,null,"$19,701,400 ",53,-,26-Jul,-,Minority Report,2002,KR
6613471651d3d9f736620760,null,"$18,118,687 ",36,-,19-Apr,-,The Scorpion King,2002,KR
6613471651d3d9f736620761,null,"$17,797,711 ",71,-,22-Nov,-,Jail Breakers,2002,KR
6613471651d3d9f736620762,null,"$16,982,856 ",70,61,3-May,"$3,257,300 ",Spider-Man,2002,KR
6613471651d3d9f736620763,null,"$15,897,574 ",36,-,25-Jan,-,Public Enemy,2002,KR
6613471651d3d9f736620764,null,"$13,936,317 ",44,-,8-Nov,-,Wet Dreams,2002,KR
6613471651d3d9f736620765,null,"$12,784,769 ",35,-,26-Jul,-,Phone,2002,KR
6613471651d3d9f736620766,null,"$12,049,825 ",13,-,1-Feb,-,2009: Lost Memories,2002,KR
6613471651d3d9f736620767,null,"$11,880,470 ",60,60,12-Jul,"$4,329,438 ",Men in Black II,2002,KR
6613471651d3d9f736620768,null,"$11,382,770 ",32,32,12-Jul,"$2,171,305 ",Spirited Away,2002,KR
6613471651d3d9f736620769,null,"$10,569,737 ",35,-,28-Jun,-,Champion,2002,KR
6613471651d3d9f73662076a,null,"$9,956,457 ",39,-,13-Sep,-,Love Story,2002,KR
6613471651d3d9f73662076b,null,"$9,837,044 ",29,-,27-Dec,-,Conduct Zero,2002,KR
6613471651d3d9f73662076c,null,"$9,811,314 ",36,-,18-Oct,-,I Am Sam,2002,KR
6613471651d3d9f73662076d,null,"$8,271,113 ",44,-,4-Oct,-,YMCA Baseball Team,2002,KR
6613471651d3d9f73662076e,null,"$7,879,872 ",46,-,4-Jul,-,Star Wars: Episode II - Attack of the Clones,2002,KR
6613471651d3d9f73662076f,null,"$7,665,018 ",43,43,19-Jul,"$2,639,890 ",Break Out,2002,KR
6613471651d3d9f736620770,null,"$6,954,792 ",57,-,4-Oct,-,xXx,2002,KR
6613471651d3d9f736620771,null,"$6,686,648 ",31,-,15-Aug,-,Oasis,2002,KR
6613471651d3d9f736620772,null,"$6,558,851 ",31,31,26-Apr,"$1,192,065 ",Marriage is a Crazy Thing,2002,KR
6613471651d3d9f736620773,null,"$6,410,386 ",46,46,1-Mar,"$2,315,589 ",Ocean's Eleven,2002,KR
6613471651d3d9f736620774,null,"$6,402,731 ",43,-,1-Nov,-,The Tuxedo,2002,KR
6613471651d3d9f736620775,null,"$6,373,498 ",55,-,6-Sep,-,Boss X-File,2002,KR
6613471651d3d9f736620776,null,"$6,320,365 ",42,42,7-Jun,"$2,907,166 ","Hae-jeok, Disco King",2002,KR
6613471651d3d9f736620777,null,"$6,248,365 ",1,-,11-Jan,-,The Others,2002,KR
6613471651d3d9f736620778,null,"$6,140,813 ",38,-,22-Feb,-,A Beautiful Mind,2002,KR
6613471651d3d9f736620779,null,"$5,911,526 ",30,30,10-May,"$768,185 ",Painted Fire,2002,KR
6613471651d3d9f73662077a,null,"$5,704,616 ",29,-,12-Apr,-,Fun Movie,2002,KR
6613471651d3d9f73662077b,null,"$4,454,045 ",40,40,26-Apr,"$1,402,168 ",Oollala Sisters,2002,KR
6613471651d3d9f73662077c,null,"$4,360,518 ",37,32,17-May,"$1,321,040 ",Shaolin Soccer,2002,KR
6613471651d3d9f73662077d,null,"$4,298,130 ",46,46,21-Jun,"$1,125,909 ",Panic Room,2002,KR
6613471651d3d9f73662077e,null,"$4,172,510 ",45,-,2-Aug,-,Stuart Little 2,2002,KR
6613471651d3d9f73662077f,null,"$4,136,215 ",28,28,10-May,"$1,122,634 ",Run First,2002,KR
6613471651d3d9f736620780,null,"$4,087,055 ",35,35,14-Jun,"$1,231,552 ",Resident Evil,2002,KR
6613471651d3d9f736620781,null,"$4,086,108 ",56,-,25-Oct,-,Addicted,2002,KR
6613471651d3d9f736620782,null,"$3,868,090 ",34,34,22-Mar,"$1,317,578 ",Jungle Juice,2002,KR
6613471651d3d9f736620783,null,"$3,738,909 ",47,47,5-Apr,"$1,790,724 ",Blade II,2002,KR
6613471651d3d9f736620784,null,"$3,725,875 ",43,-,8-Aug,-,Ice Age,2002,KR
6613471651d3d9f736620785,null,"$3,152,605 ",5,-,20-Dec,-,Extreme,2002,KR
6613471651d3d9f736620786,null,"$3,125,368 ",30,-,18-Oct,-,The Bourne Identity,2002,KR
6613471651d3d9f736620787,null,"$3,081,939 ",31,-,2-Aug,-,Signs,2002,KR
6613471651d3d9f736620788,null,"$3,028,885 ",42,-,13-Sep,-,Road to Perdition,2002,KR
6613471651d3d9f736620789,null,"$2,952,059 ",21,-,15-Aug,-,The Eye,2002,KR
6613471651d3d9f73662078a,null,"$2,860,794 ",51,44,1-Mar,"$1,175,893 ","No Blood, No Tears",2002,KR
6613471651d3d9f73662078b,null,"$2,820,607 ",29,-,2-Aug,-,The Sum of All Fears,2002,KR
6613471651d3d9f73662078c,null,"$2,815,544 ",29,-,23-Aug,-,Family,2002,KR
6613471651d3d9f73662078d,null,"$2,707,673 ",31,31,31-May,"$820,851 ",No Comment,2002,KR
6613471651d3d9f73662078e,null,"$2,625,603 ",34,-,9-Aug,-,A Perfect Match,2002,KR
6613471651d3d9f73662078f,null,"$2,596,774 ",35,-,6-Dec,-,The Romantic President,2002,KR
6613471651d3d9f736620790,null,"$2,549,834 ",27,27,17-May,"$733,600 ",Over the Rainbow,2002,KR
6613471651d3d9f736620791,null,"$2,440,549 ",31,-,22-Nov,-,The Coast Guard,2002,KR
6613471651d3d9f736620792,null,"$2,388,855 ",33,-,29-Mar,-,The Time Machine,2002,KR
6613471651d3d9f736620793,null,"$2,286,982 ",24,-,22-Feb,-,Shallow Hal,2002,KR
6613471651d3d9f736620794,null,"$2,263,830 ",27,-,11-Oct,-,Secret,2002,KR
6613471651d3d9f736620795,null,"$2,129,092 ",10,-,8-Nov,-,Ardor,2002,KR
6613471651d3d9f736620796,null,"$2,062,563 ",68,-,13-Sep,-,Reign of Fire,2002,KR
6613471651d3d9f736620797,null,"$1,939,052 ",41,-,27-Sep,-,Can't Live Without Robbery,2002,KR
6613471651d3d9f736620798,null,"$1,885,496 ",31,-,22-Aug,-,About a Boy,2002,KR
6613471651d3d9f736620799,null,"$1,845,522 ",29,-,15-Aug,-,Insomnia,2002,KR
6613471651d3d9f73662079a,null,"$1,842,105 ",32,32,3-May,"$848,982 ",We Were Soldiers,2002,KR
6613471651d3d9f73662079b,null,"$1,821,505 ",25,-,22-Nov,-,Steal,2002,KR
6613471651d3d9f73662079c,null,"$1,818,524 ",32,-,29-Mar,-,Sympathy for Mr. Vengeance,2002,KR
6613471651d3d9f73662079d,null,"$1,790,131 ",17,-,4-Jul,-,Surprise,2002,KR
6613471651d3d9f73662079e,null,"$1,749,409 ",15,-,6-Nov,-,Red Dragon,2002,KR
6613471651d3d9f73662079f,null,"$1,743,175 ",36,-,8-Nov,-,Strong Love,2002,KR
6613471651d3d9f7366207a0,null,"$1,577,164 ",37,37,14-Jun,"$998,947 ",Yesterday,2002,KR
6613471651d3d9f7366207a1,null,"$1,560,673 ",34,-,23-Aug,-,Unfaithful,2002,KR
6613471651d3d9f7366207a2,null,"$1,479,532 ",27,-,30-Aug,-,Eight Legged Freaks,2002,KR
6613471651d3d9f7366207a3,null,"$1,351,024 ",16,-,4-Jul,-,Spirit: Stallion of the Cimarron,2002,KR
6613471651d3d9f7366207a4,null,"$1,274,762 ",24,24,19-Jul,"$492,288 ",Lilo & Stitch,2002,KR
6613471651d3d9f7366207a5,null,"$1,235,395 ",14,-,12-Apr,-,Thir13en Ghosts,2002,KR
6613471651d3d9f7366207a6,null,"$1,226,319 ",18,9,15-Mar,"$648,831 ",Spy Game,2002,KR
6613471651d3d9f7366207a7,null,"$1,206,852 ",17,-,27-Dec,-,The Pianist,2002,KR
6613471651d3d9f7366207a8,null,"$1,197,891 ",34,-,18-Oct,-,2424,2002,KR
6613471651d3d9f7366207a9,null,"$1,155,954 ",25,-,15-Nov,-,Unborn But Forgotten,2002,KR
6613471651d3d9f7366207aa,null,"$1,055,806 ",37,37,15-Mar,"$539,247 ",Don't Say a Word,2002,KR
6613471651d3d9f7366207ab,null,"$998,882 ",32,-,4-Oct,-,K-19: The Widowmaker,2002,KR
6613471651d3d9f7366207ac,null,"$972,755 ",27,27,19-Jul,"$685,666 ",Scooby-Doo,2002,KR
6613471651d3d9f7366207ad,null,"$952,562 ",19,-,29-Nov,-,Changing Lanes,2002,KR
6613471651d3d9f7366207ae,null,"$936,623 ",33,-,15-Nov,-,Sweet Home Alabama,2002,KR
6613471651d3d9f7366207af,null,"$924,104 ",21,21,31-May,"$404,177 ",High Crimes,2002,KR
6613471651d3d9f7366207b0,null,"$883,312 ",31,31,22-Mar,"$340,497 ",Find a Life,2002,KR
6613471651d3d9f7366207b1,null,"$870,956 ",31,31,15-Mar,"$408,553 ",John Q,2002,KR
6613471651d3d9f7366207b2,null,"$848,485 ",28,28,24-May,"$447,063 ",Showtime,2002,KR
6613471651d3d9f7366207b3,null,"$847,571 ",14,-,19-Apr,-,Serendipity,2002,KR
6613471651d3d9f7366207b4,null,"$840,000 ",11,11,17-May,"$840,000 ",4 Toes,2002,KR
6613471651d3d9f7366207b5,null,"$831,286 ",32,32,24-May,"$425,367 ",Who Are You?,2002,KR
6613471651d3d9f7366207b6,null,"$820,623 ",21,21,1-Mar,"$468,015 ",Ali,2002,KR
6613471651d3d9f7366207b7,null,"$791,247 ",35,-,13-Sep,-,Resurrection of the Little Match Girl,2002,KR
6613471651d3d9f7366207b8,null,"$717,500 ",20,-,9-Aug,-,Feardotcom,2002,KR
6613471651d3d9f7366207b9,null,"$713,498 ",27,27,7-Jun,"$442,915 ",Murder by Numbers,2002,KR
6613471651d3d9f7366207ba,null,"$673,072 ",-,-,8-Feb,-,Eye See You,2002,KR
6613471651d3d9f7366207bb,null,"$665,271 ",26,26,5-Apr,"$611,445 ",E.T. the Extra-Terrestrial,2002,KR
6613471651d3d9f7366207bc,null,"$652,632 ",20,-,30-Aug,-,Asterix & Obelix: Mission Cleopatra,2002,KR
6613471651d3d9f7366207bd,null,"$599,170 ",18,18,15-Mar,"$302,260 ",The Count of Monte Cristo,2002,KR
6613471651d3d9f7366207be,null,"$535,850 ",29,-,18-Oct,-,Saving My Hubby,2002,KR
6613471651d3d9f7366207bf,null,"$461,665 ",21,21,21-Jun,"$461,665 ",Dig or Die,2002,KR
6613471651d3d9f7366207c0,null,"$448,328 ",16,-,23-Aug,-,3 Extremes II,2002,KR
6613471651d3d9f7366207c1,null,"$438,227 ",3,-,20-Dec,-,H,2002,KR
6613471651d3d9f7366207c2,null,"$382,554 ",21,-,25-Oct,-,Monster's Ball,2002,KR
6613471651d3d9f7366207c3,null,"$376,014 ",14,-,13-Dec,-,Ballistic: Ecks vs. Sever,2002,KR
6613471651d3d9f7366207c4,null,"$363,027 ",16,-,6-Dec,-,One Hour Photo,2002,KR
6613471651d3d9f7366207c5,null,"$322,168 ",16,16,5-Apr,"$322,168 ",Battle Royale,2002,KR
6613471651d3d9f7366207c6,null,"$310,621 ",23,-,20-Sep,-,So Close,2002,KR
6613471651d3d9f7366207c7,null,"$302,737 ",16,-,6-Dec,-,Too Young to Die,2002,KR
6613471651d3d9f7366207c8,null,"$296,579 ",13,-,26-Jul,-,A Fish Tale,2002,KR
6613471651d3d9f7366207c9,"[ ""Warner Bros."" ]","$281,202 ",88,-,9-Aug,-,Hedwig and the Angry Inch,2002,KR
6613471651d3d9f7366207ca,null,"$260,339 ",25,-,30-Aug,-,Kikujiro,2002,KR
6613471651d3d9f7366207cb,null,"$246,414 ",26,26,21-Jun,"$246,414 ",A Walk to Remember,2002,KR
